Local time,Open,High,Low,Close,Volume
20.09.2023 00:00:00.000 GMT+0300,1930.785,1947.315,1927.855,1929.755,18630900.040199995
21.09.2023 00:00:00.000 GMT+0300,1930.744,1931.435,1913.808,1919.568,14741010.0998
22.09.2023 00:00:00.000 GMT+0300,1919.195,1929.015,1919.035,1924.818,10836220.026
25.09.2023 00:00:00.000 GMT+0300,1924.335,1927.115,1915.045,1915.585,15888730.123900002
26.09.2023 00:00:00.000 GMT+0300,1915.925,1916.715,1899.005,1900.448,13133240.9679
27.09.2023 00:00:00.000 GMT+0300,1900.335,1903.825,1872.445,1874.338,17630164.846999995
28.09.2023 00:00:00.000 GMT+0300,1874.848,1879.485,1857.565,1863.958,21358105.2129
29.09.2023 00:00:00.000 GMT+0300,1864.985,1879.765,1846.205,1848.098,17104924.023199998
02.10.2023 00:00:00.000 GMT+0300,1847.268,1848.835,1827.065,1827.848,17402345.2253
03.10.2023 00:00:00.000 GMT+0300,1828.265,1833.205,1815.245,1822.558,21661199.718900006
04.10.2023 00:00:00.000 GMT+0300,1822.248,1830.455,1816.475,1820.898,19501879.9305
05.10.2023 00:00:00.000 GMT+0300,1821.098,1829.105,1812.924,1819.988,16750442.0431
06.10.2023 00:00:00.000 GMT+0300,1820.075,1834.725,1810.288,1832.698,20165700.048100002
09.10.2023 00:00:00.000 GMT+0300,1847.405,1863.395,1844.135,1860.878,18940849.9599
10.10.2023 00:00:00.000 GMT+0300,1861.104,1865.315,1852.888,1860.048,16968729.823799998
11.10.2023 00:00:00.000 GMT+0300,1859.498,1877.105,1858.535,1873.948,20517259.895600002
12.10.2023 00:00:00.000 GMT+0300,1874.128,1884.885,1867.825,1868.495,19729939.9299
13.10.2023 00:00:00.000 GMT+0300,1868.715,1932.875,1868.715,1932.738,28099029.838899996
16.10.2023 00:00:00.000 GMT+0300,1927.998,1929.355,1908.085,1919.138,21546329.9899
17.10.2023 00:00:00.000 GMT+0300,1919.138,1931.414,1912.315,1922.798,23299870.0736
18.10.2023 00:00:00.000 GMT+0300,1922.495,1962.545,1922.288,1947.318,23584970.027400006
19.10.2023 00:00:00.000 GMT+0300,1947.575,1977.575,1945.125,1974.048,25478959.9778
20.10.2023 00:00:00.000 GMT+0300,1974.418,1997.135,1971.905,1980.648,27113369.166599996
23.10.2023 00:00:00.000 GMT+0300,1967.114,1982.725,1964.275,1971.848,21467240.154700004
24.10.2023 00:00:00.000 GMT+0300,1972.584,1980.735,1953.404,1970.598,20973480.150100004
25.10.2023 00:00:00.000 GMT+0300,1971.265,1987.115,1962.854,1979.098,23084809.944100004
26.10.2023 00:00:00.000 GMT+0300,1978.875,1993.385,1971.655,1984.448,23408120.0361
27.10.2023 00:00:00.000 GMT+0300,1984.494,2009.395,1976.755,2005.648,23066471.725700002
30.10.2023 00:00:00.000 GMT+0300,2004.135,2006.685,1990.835,1995.728,27802939.951499995
31.10.2023 00:00:00.000 GMT+0300,1995.015,2007.734,1978.735,1983.498,24844829.961600002
01.11.2023 00:00:00.000 GMT+0300,1982.778,1991.898,1969.815,1982.248,24505299.866299998
02.11.2023 00:00:00.000 GMT+0300,1983.525,1990.935,1978.775,1985.478,17821410.0001
03.11.2023 00:00:00.000 GMT+0300,1984.758,2003.968,1983.155,1992.058,23359670.0727
06.11.2023 01:00:00.000 GMT+0300,1991.698,1992.955,1977.228,1977.598,13681765.0794
07.11.2023 01:00:00.000 GMT+0300,1977.198,1978.175,1956.598,1969.028,19970019.9068
08.11.2023 01:00:00.000 GMT+0300,1968.268,1970.955,1947.325,1949.848,17232399.7616
09.11.2023 01:00:00.000 GMT+0300,1948.958,1965.498,1944.575,1958.298,20662520.0509
10.11.2023 01:00:00.000 GMT+0300,1958.098,1960.695,1932.865,1938.148,17672177.1059
13.11.2023 01:00:00.000 GMT+0300,1938.165,1949.115,1931.515,1945.948,19155509.873999998
14.11.2023 01:00:00.000 GMT+0300,1945.568,1970.835,1937.978,1963.178,19177470.0135
15.11.2023 01:00:00.000 GMT+0300,1962.094,1975.148,1955.325,1959.048,19650700.1517
16.11.2023 01:00:00.000 GMT+0300,1959.108,1987.848,1956.365,1980.998,19890639.930499997
17.11.2023 01:00:00.000 GMT+0300,1980.235,1993.335,1978.478,1980.398,18017730.057099998
20.11.2023 01:00:00.000 GMT+0300,1977.698,1985.085,1965.355,1977.774,19257909.9237
21.11.2023 01:00:00.000 GMT+0300,1977.648,2007.475,1977.638,1998.098,24879169.970800005
22.11.2023 01:00:00.000 GMT+0300,1998.598,2006.318,1986.805,1989.548,23829349.875499997
23.11.2023 01:00:00.000 GMT+0300,1988.415,1998.408,1988.415,1992.555,11005330.063399998
24.11.2023 01:00:00.000 GMT+0300,1991.698,2003.515,1991.338,2000.505,15770169.9289
27.11.2023 01:00:00.000 GMT+0300,2000.995,2018.085,2000.398,2013.848,20310740.053700007
28.11.2023 01:00:00.000 GMT+0300,2013.195,2042.915,2011.478,2040.598,21352800.160600003
29.11.2023 01:00:00.000 GMT+0300,2040.875,2051.865,2035.205,2043.998,27235395.3122
30.11.2023 01:00:00.000 GMT+0300,2045.085,2047.118,2031.258,2036.098,21602120.0122
01.12.2023 01:00:00.000 GMT+0300,2036.218,2075.265,2033.805,2071.668,27147610.2771
04.12.2023 01:00:00.000 GMT+0300,2072.525,2145.135,2019.925,2028.965,47067631.006299995
05.12.2023 01:00:00.000 GMT+0300,2029.154,2041.155,2009.855,2019.048,30773055.106200002
06.12.2023 01:00:00.000 GMT+0300,2018.575,2035.785,2017.098,2025.218,23531419.9923
07.12.2023 01:00:00.000 GMT+0300,2025.545,2039.778,2020.075,2028.418,26329749.7036
08.12.2023 01:00:00.000 GMT+0300,2028.028,2033.874,1994.555,2004.418,31592483.937700003
11.12.2023 01:00:00.000 GMT+0300,2002.794,2007.705,1975.725,1981.624,21620209.932200003
12.12.2023 01:00:00.000 GMT+0300,1981.955,1996.625,1977.115,1979.315,22205920.025700003
13.12.2023 01:00:00.000 GMT+0300,1979.654,2027.648,1972.935,2027.385,27414030.313499995
14.12.2023 01:00:00.000 GMT+0300,2025.945,2047.775,2023.795,2036.255,36753231.0486
15.12.2023 01:00:00.000 GMT+0300,2036.355,2044.815,2015.515,2019.485,28007286.131399997
18.12.2023 01:00:00.000 GMT+0300,2018.898,2033.615,2015.885,2026.984,20888795.822899997
19.12.2023 01:00:00.000 GMT+0300,2026.828,2046.905,2021.605,2040.105,20860099.881899998
20.12.2023 01:00:00.000 GMT+0300,2039.548,2043.375,2027.258,2031.735,19830559.909200005
21.12.2023 01:00:00.000 GMT+0300,2031.698,2045.898,2031.465,2045.845,33682200.312699996
22.12.2023 01:00:00.000 GMT+0300,2048.414,2070.525,2046.608,2052.908,51822890.6987
26.12.2023 01:00:00.000 GMT+0300,2053.025,2068.948,2052.895,2067.635,19409659.9816
27.12.2023 01:00:00.000 GMT+0300,2067.288,2084.345,2061.385,2077.495,18869220.301699996
28.12.2023 01:00:00.000 GMT+0300,2076.804,2088.355,2064.448,2065.125,32505818.277599998
29.12.2023 01:00:00.000 GMT+0300,2065.698,2074.645,2058.105,2062.688,33486759.9013
02.01.2024 01:00:00.000 GMT+0300,2062.598,2078.825,2055.818,2058.605,28431599.0211
03.01.2024 01:00:00.000 GMT+0300,2058.018,2065.835,2030.515,2041.195,28982459.9029
04.01.2024 01:00:00.000 GMT+0300,2041.895,2050.855,2036.155,2043.124,21027449.816300005
05.01.2024 01:00:00.000 GMT+0300,2043.218,2063.838,2024.255,2045.355,32530750.095900003
08.01.2024 01:00:00.000 GMT+0300,2044.385,2046.525,2016.604,2027.835,26465289.801500008
09.01.2024 01:00:00.000 GMT+0300,2028.045,2041.898,2026.015,2029.885,29843640.416999992
10.01.2024 01:00:00.000 GMT+0300,2029.408,2040.135,2020.395,2024.105,25348637.0444
11.01.2024 01:00:00.000 GMT+0300,2023.995,2043.864,2013.225,2028.695,38022875.7561
12.01.2024 01:00:00.000 GMT+0300,2027.708,2062.145,2027.708,2048.675,32256909.877099995
15.01.2024 01:00:00.000 GMT+0300,2048.498,2058.505,2045.675,2054.505,17709589.8615
16.01.2024 01:00:00.000 GMT+0300,2053.914,2055.495,2024.165,2028.155,36085826.9932
17.01.2024 01:00:00.000 GMT+0300,2026.898,2032.815,2001.755,2005.945,34486410.140999995
18.01.2024 01:00:00.000 GMT+0300,2005.204,2023.135,2004.905,2022.835,23371389.8357
19.01.2024 01:00:00.000 GMT+0300,2023.785,2039.278,2020.325,2029.375,25702130.1387
22.01.2024 01:00:00.000 GMT+0300,2029.715,2032.005,2016.448,2021.105,25856509.864399996
23.01.2024 01:00:00.000 GMT+0300,2021.038,2037.808,2019.515,2029.015,25464299.962200005
24.01.2024 01:00:00.000 GMT+0300,2028.278,2036.575,2011.105,2014.214,28481890.469899997
25.01.2024 01:00:00.000 GMT+0300,2013.765,2025.175,2009.455,2020.505,28207890.0039
26.01.2024 01:00:00.000 GMT+0300,2019.854,2026.715,2015.845,2017.915,20329839.8254
29.01.2024 01:00:00.000 GMT+0300,2024.215,2037.465,2019.195,2032.955,22508560.120900005
30.01.2024 01:00:00.000 GMT+0300,2032.855,2048.448,2028.935,2036.495,26683640.0629
31.01.2024 01:00:00.000 GMT+0300,2036.955,2055.878,2031.000,2039.105,32713792.0857
