Local time,Open,High,Low,Close,Volume
03.03.2025 01:00:00.000 GMT+0300,2856.475,2895.545,2856.275,2893.125,50247039.96950006
04.03.2025 01:00:00.000 GMT+0300,2893.265,2928.095,2882.215,2918.625,65814839.99219996
05.03.2025 01:00:00.000 GMT+0300,2919.145,2930.245,2894.495,2920.195,76923970.09189999
06.03.2025 01:00:00.000 GMT+0300,2918.852,2926.922,2891.505,2912.265,71642770.1538
07.03.2025 01:00:00.000 GMT+0300,2912.492,2930.695,2897.245,2910.445,46522260.009300016
10.03.2025 00:00:00.000 GMT+0300,2912.595,2918.705,2880.555,2889.485,67238070.15390001
11.03.2025 00:00:00.000 GMT+0300,2890.000,2922.505,2880.552,2916.865,54491774.95759996
12.03.2025 00:00:00.000 GMT+0300,2916.302,2940.915,2906.305,2934.925,67267099.89840002
13.03.2025 00:00:00.000 GMT+0300,2935.695,2989.765,2933.205,2989.565,56470319.96989994
14.03.2025 00:00:00.000 GMT+0300,2990.522,3005.242,2978.805,2985.645,51376669.92599993
17.03.2025 00:00:00.000 GMT+0300,2986.125,3002.765,2982.525,3002.375,48205379.99889994
18.03.2025 00:00:00.000 GMT+0300,3001.902,3038.645,2999.685,3035.105,49410330.014200084
19.03.2025 00:00:00.000 GMT+0300,3034.875,3052.325,3023.175,3048.305,47596249.98520004
20.03.2025 00:00:00.000 GMT+0300,3048.852,3057.895,3025.952,3045.345,57086199.893399864
21.03.2025 00:00:00.000 GMT+0300,3045.902,3047.872,2999.735,3024.335,48321589.023300074
